customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,PhoneService,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
CUST01143,Female,1,No,Yes,9,Month-to-month,Fiber optic,Yes,Mailed check,Yes,86.24,788.17,Yes
CUST01144,Male,1,Yes,Yes,2,Two year,DSL,Yes,Bank transfer,No,64.79,165.54,Yes
CUST01145,Female,1,Yes,No,59,Month-to-month,No,Yes,Electronic check,No,32.84,2022.64,No
CUST01146,Female,0,Yes,No,26,Month-to-month,No,Yes,Mailed check,No,26.03,731.97,No
CUST01147,Male,0,Yes,Yes,44,Month-to-month,DSL,Yes,Bank transfer,Yes,72.78,3274.87,No
CUST01148,Female,0,No,No,61,One year,Fiber optic,Yes,Credit card,Yes,97.57,6070.05,No
CUST01149,Male,1,No,No,23,Month-to-month,DSL,Yes,Mailed check,No,62.41,1424.42,Yes
CUST01150,Male,0,Yes,No,45,Month-to-month,DSL,Yes,Mailed check,No,69.37,3119.8,No
CUST01151,Male,0,Yes,Yes,43,Month-to-month,DSL,Yes,Electronic check,Yes,73.8,3082.98,No
CUST01152,Male,0,No,No,62,Month-to-month,No,Yes,Electronic check,Yes,31.13,1885.73,No
CUST01153,Female,0,Yes,No,3,One year,DSL,Yes,Electronic check,No,80.54,78.22,Yes
CUST01154,Female,0,No,No,15,One year,Fiber optic,Yes,Electronic check,No,120.33,1882.91,Yes
CUST01155,Female,0,No,Yes,50,Month-to-month,No,Yes,Mailed check,Yes,18.0,869.89,Yes
CUST01156,Male,0,Yes,No,47,Two year,Fiber optic,Yes,Mailed check,Yes,53.1,2610.34,No
CUST01157,Female,0,No,Yes,64,Month-to-month,No,Yes,Bank transfer,Yes,22.63,1465.02,Yes
CUST01158,Male,1,No,No,68,Month-to-month,No,Yes,Mailed check,Yes,34.11,2253.86,No
CUST01159,Female,0,Yes,Yes,44,One year,Fiber optic,Yes,Electronic check,Yes,85.92,3654.67,No
CUST01160,Female,0,Yes,No,2,One year,Fiber optic,Yes,Bank transfer,No,78.68,0.0,Yes
CUST01161,Female,0,No,Yes,16,Month-to-month,Fiber optic,Yes,Mailed check,Yes,64.92,935.45,Yes
CUST01162,Male,1,Yes,Yes,36,One year,No,Yes,Credit card,Yes,20.39,772.63,No
CUST01163,Female,0,No,No,4,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,65.58,313.34,Yes
CUST01164,Female,1,No,No,46,Two year,DSL,Yes,Mailed check,No,79.23,3655.55,No
CUST01165,Male,0,Yes,No,43,One year,No,Yes,Electronic check,Yes,23.14,1013.15,No
CUST01166,Female,1,Yes,No,32,Month-to-month,No,No,Electronic check,No,31.87,914.49,Yes
CUST01167,Male,1,No,No,20,Month-to-month,Fiber optic,Yes,Electronic check,No,96.58,1850.3,No
CUST01168,Female,0,Yes,Yes,66,One year,Fiber optic,No,Mailed check,No,52.0,3369.71,No
CUST01169,Male,0,No,No,67,One year,Fiber optic,Yes,Electronic check,Yes,62.95,4248.69,No
CUST01170,Male,0,No,No,31,Two year,DSL,Yes,Credit card,Yes,53.46,1558.42,No
CUST01171,Female,0,No,No,23,Two year,Fiber optic,Yes,Credit card,No,71.19,1685.15,No
CUST01172,Male,0,Yes,Yes,34,Month-to-month,DSL,Yes,Bank transfer,No,77.45,2535.21,No
CUST01173,Male,0,No,No,17,Two year,Fiber optic,Yes,Electronic check,Yes,101.07,1805.45,No
CUST01174,Male,0,No,Yes,66,Month-to-month,Fiber optic,Yes,Electronic check,Yes,95.07,6195.32,No
CUST01175,Male,0,No,No,53,Month-to-month,DSL,Yes,Bank transfer,Yes,68.85,3573.5,No
CUST01176,Male,0,Yes,Yes,25,One year,DSL,Yes,Bank transfer,Yes,59.01,1531.73,No
CUST01177,Male,0,No,Yes,59,Month-to-month,DSL,Yes,Electronic check,Yes,67.18,3964.49,No
CUST01178,Female,0,No,No,64,Month-to-month,Fiber optic,Yes,Electronic check,Yes,85.3,5464.5,No
CUST01179,Male,0,Yes,No,50,Two year,DSL,Yes,Electronic check,Yes,72.84,3693.21,No
CUST01180,Male,0,No,No,59,Month-to-month,DSL,Yes,Electronic check,Yes,76.13,4492.92,No
CUST01181,Female,0,Yes,Yes,58,Two year,No,Yes,Mailed check,Yes,35.93,2172.29,No
CUST01182,Female,1,Yes,Yes,16,Month-to-month,Fiber optic,Yes,Electronic check,No,71.49,1098.8,No
CUST01183,Female,0,No,No,20,Month-to-month,Fiber optic,Yes,Electronic check,Yes,79.03,1579.83,No
CUST01184,Female,0,Yes,No,66,Month-to-month,Fiber optic,Yes,Mailed check,No,85.9,5728.76,No
CUST01185,Female,0,No,Yes,27,Month-to-month,DSL,Yes,Mailed check,Yes,70.22,2001.95,No
CUST01186,Female,0,No,No,43,Two year,DSL,No,Credit card,No,79.1,3321.8,No
CUST01187,Female,1,Yes,Yes,69,Month-to-month,Fiber optic,Yes,Electronic check,Yes,74.87,5136.11,No
CUST01188,Male,1,Yes,No,61,Month-to-month,Fiber optic,Yes,Mailed check,No,71.88,4381.96,Yes
CUST01189,Male,0,No,Yes,41,Month-to-month,Fiber optic,Yes,Credit card,Yes,49.7,2038.42,No
CUST01190,Female,0,No,Yes,21,Two year,Fiber optic,Yes,Credit card,Yes,92.38,1963.18,No
CUST01191,Male,0,No,Yes,37,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,69.91,2664.8,No
CUST01192,Male,0,No,Yes,13,One year,DSL,Yes,Bank transfer,No,50.05,680.08,No
CUST01193,Male,1,Yes,Yes,25,One year,No,Yes,Mailed check,Yes,29.19,697.71,No
CUST01194,Female,0,Yes,No,39,Month-to-month,DSL,No,Credit card,Yes,53.59,2146.49,No
CUST01195,Female,0,No,Yes,53,Two year,No,Yes,Bank transfer,Yes,18.0,1143.81,No
CUST01196,Male,0,No,Yes,12,Two year,No,Yes,Bank transfer,Yes,23.4,247.37,No
CUST01197,Female,1,Yes,Yes,18,Month-to-month,DSL,Yes,Bank transfer,Yes,72.04,1247.64,No
CUST01198,Male,0,No,No,41,One year,No,Yes,Bank transfer,No,37.2,1441.01,No
CUST01199,Male,0,No,No,40,Two year,No,Yes,Bank transfer,Yes,22.37,1001.81,No
CUST01200,Male,0,No,No,49,Two year,No,Yes,Electronic check,Yes,25.82,1180.64,No
CUST01201,Male,0,Yes,No,2,Month-to-month,Fiber optic,Yes,Bank transfer,No,68.1,95.63,No
CUST01202,Female,0,No,Yes,30,One year,No,Yes,Bank transfer,No,32.86,1036.07,Yes
CUST01203,Female,1,No,Yes,14,Month-to-month,Fiber optic,Yes,Electronic check,Yes,79.79,1032.2,No
CUST01204,Female,0,No,No,53,Month-to-month,No,Yes,Credit card,Yes,21.16,1169.91,No
CUST01205,Male,0,No,No,52,Two year,Fiber optic,Yes,Credit card,No,79.92,4155.03,No
CUST01206,Female,0,No,No,44,Two year,No,Yes,Electronic check,No,30.0,1126.09,No
CUST01207,Male,0,No,No,37,One year,Fiber optic,Yes,Mailed check,No,77.57,2959.24,No
CUST01208,Female,0,No,No,49,One year,Fiber optic,Yes,Electronic check,Yes,81.43,4069.76,Yes
CUST01209,Male,0,Yes,No,23,One year,No,Yes,Electronic check,Yes,21.92,438.51,Yes
CUST01210,Male,0,Yes,Yes,16,Two year,Fiber optic,Yes,Bank transfer,Yes,70.35,1065.72,No
CUST01211,Male,1,No,Yes,17,Month-to-month,DSL,Yes,Electronic check,No,51.63,847.0,No
CUST01212,Female,0,Yes,No,41,Month-to-month,DSL,Yes,Mailed check,Yes,55.68,2345.73,Yes
CUST01213,Female,0,Yes,Yes,16,Two year,No,Yes,Bank transfer,No,25.64,452.72,No
CUST01214,Female,0,Yes,No,15,Month-to-month,No,Yes,Bank transfer,No,18.0,291.77,Yes
CUST01215,Female,0,Yes,No,51,Month-to-month,Fiber optic,No,Mailed check,Yes,83.8,4351.73,No
CUST01216,Male,0,Yes,No,35,One year,No,No,Electronic check,Yes,27.31,867.22,No
CUST01217,Female,0,Yes,Yes,38,One year,DSL,Yes,Bank transfer,Yes,51.21,1861.01,No
CUST01218,Female,0,No,No,24,Month-to-month,DSL,Yes,Mailed check,No,50.75,1334.29,No
CUST01219,Male,0,No,No,41,Two year,Fiber optic,Yes,Credit card,Yes,78.08,3154.37,No
CUST01220,Male,0,No,No,20,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,86.79,1714.6,Yes
CUST01221,Male,0,Yes,Yes,67,Month-to-month,DSL,Yes,Mailed check,No,48.65,3235.07,No
CUST01222,Female,1,No,Yes,58,Month-to-month,Fiber optic,Yes,Credit card,No,58.97,3382.66,No
CUST01223,Male,0,No,No,29,Month-to-month,DSL,Yes,Mailed check,No,49.55,1433.56,No
CUST01224,Male,0,No,No,56,Month-to-month,Fiber optic,Yes,Electronic check,Yes,64.08,3567.1,No
CUST01225,Male,0,Yes,No,32,Month-to-month,Fiber optic,No,Electronic check,No,105.65,3432.43,No
CUST01226,Female,0,Yes,No,52,Two year,No,Yes,Mailed check,Yes,23.6,1374.43,No
CUST01227,Male,0,No,No,15,Two year,No,Yes,Mailed check,Yes,32.63,473.25,No
CUST01228,Female,0,No,No,48,Month-to-month,Fiber optic,Yes,Mailed check,Yes,84.53,4143.79,No
CUST01229,Female,0,No,Yes,4,Month-to-month,DSL,Yes,Mailed check,No,60.85,246.08,Yes
CUST01230,Male,0,No,No,59,Month-to-month,No,Yes,Bank transfer,Yes,37.41,2170.86,No
CUST01231,Male,0,Yes,Yes,70,One year,DSL,Yes,Mailed check,Yes,60.3,4129.95,No
CUST01232,Female,0,No,Yes,54,Month-to-month,DSL,Yes,Mailed check,Yes,85.73,4586.83,No
CUST01233,Male,1,Yes,Yes,34,Two year,DSL,Yes,Electronic check,Yes,52.25,1552.63,No
CUST01234,Male,0,No,No,68,Month-to-month,No,Yes,Bank transfer,Yes,23.37,1631.43,Yes
CUST01235,Female,0,No,Yes,41,Two year,No,No,Mailed check,No,34.98,1455.3,No
CUST01236,Female,0,No,Yes,68,Month-to-month,No,Yes,Bank transfer,No,18.08,1222.48,No
CUST01237,Male,0,Yes,No,23,Two year,Fiber optic,Yes,Mailed check,Yes,72.7,1585.42,No
CUST01238,Female,0,Yes,Yes,70,One year,DSL,Yes,Electronic check,Yes,53.71,3762.96,No
CUST01239,Male,0,No,No,70,One year,No,Yes,Electronic check,No,39.42,2775.33,Yes
CUST01240,Male,0,No,No,54,One year,Fiber optic,No,Bank transfer,No,87.66,4730.87,No
CUST01241,Male,0,No,No,13,Two year,Fiber optic,Yes,Mailed check,Yes,85.15,1044.58,Yes
CUST01242,Female,0,No,Yes,54,One year,DSL,No,Electronic check,Yes,72.64,3924.7,No
CUST01243,Male,0,Yes,Yes,14,Two year,DSL,Yes,Credit card,Yes,77.61,976.54,No
CUST01244,Male,1,No,No,4,Month-to-month,No,No,Mailed check,No,28.0,158.8,Yes
CUST01245,Male,0,No,No,3,Month-to-month,DSL,Yes,Bank transfer,Yes,73.59,255.95,Yes
CUST01246,Female,1,No,Yes,29,Month-to-month,DSL,Yes,Mailed check,No,52.22,1652.2,No
CUST01247,Female,0,Yes,No,52,Two year,Fiber optic,Yes,Credit card,Yes,77.1,3920.3,No
CUST01248,Female,0,No,No,72,Month-to-month,DSL,Yes,Electronic check,No,64.81,4629.2,No
CUST01249,Female,1,Yes,Yes,29,Two year,DSL,Yes,Electronic check,No,50.01,1435.59,No
CUST01250,Female,0,No,No,60,Month-to-month,No,Yes,Mailed check,Yes,35.74,2064.26,No
CUST01251,Male,1,No,Yes,70,Month-to-month,DSL,Yes,Electronic check,Yes,78.91,5442.92,Yes
CUST01252,Female,0,Yes,No,67,Month-to-month,Fiber optic,No,Bank transfer,No,87.66,5845.69,No
CUST01253,Female,0,Yes,No,54,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,111.86,5930.41,No
CUST01254,Female,1,No,Yes,70,One year,DSL,No,Electronic check,No,67.97,4828.02,No
CUST01255,Male,0,No,No,72,Month-to-month,Fiber optic,Yes,Bank transfer,No,76.3,5470.96,Yes
CUST01256,Female,1,Yes,No,41,Month-to-month,DSL,Yes,Credit card,Yes,81.95,3386.54,No
CUST01257,Female,1,Yes,No,28,Two year,DSL,Yes,Electronic check,Yes,74.21,2098.16,No
CUST01258,Male,0,No,No,34,Month-to-month,DSL,Yes,Electronic check,No,68.23,2338.86,No
CUST01259,Female,0,No,No,44,Month-to-month,DSL,Yes,Bank transfer,Yes,63.26,2828.01,No
CUST01260,Male,0,Yes,No,28,Two year,Fiber optic,Yes,Credit card,Yes,75.34,2068.85,No
CUST01261,Male,0,No,Yes,69,Month-to-month,DSL,Yes,Bank transfer,Yes,61.21,4395.64,No
CUST01262,Male,0,Yes,Yes,2,Month-to-month,DSL,Yes,Credit card,Yes,62.05,115.6,No
CUST01263,Male,0,Yes,No,56,Month-to-month,No,Yes,Credit card,No,38.0,2061.98,No
CUST01264,Male,0,Yes,No,65,Month-to-month,DSL,Yes,Mailed check,Yes,59.4,3754.85,No
CUST01265,Female,0,No,Yes,21,Month-to-month,DSL,Yes,Credit card,No,74.65,1447.66,No
CUST01266,Male,1,Yes,No,26,Month-to-month,Fiber optic,Yes,Mailed check,No,73.39,2180.54,No
CUST01267,Male,0,No,No,21,Month-to-month,No,Yes,Bank transfer,Yes,18.0,392.27,No
CUST01268,Female,0,Yes,No,48,Month-to-month,DSL,Yes,Credit card,Yes,65.24,3075.13,No
CUST01269,Male,0,No,Yes,23,Month-to-month,DSL,Yes,Mailed check,Yes,64.41,1410.32,No
CUST01270,Female,0,No,No,26,Month-to-month,Fiber optic,No,Bank transfer,Yes,102.2,2709.56,No
CUST01271,Female,0,No,No,35,Month-to-month,Fiber optic,Yes,Credit card,No,69.52,2367.46,No
CUST01272,Female,0,No,No,16,Month-to-month,DSL,Yes,Electronic check,No,45.48,760.81,Yes
CUST01273,Male,1,No,Yes,55,One year,DSL,Yes,Mailed check,No,60.48,3378.73,Yes
CUST01274,Male,0,No,No,9,Two year,DSL,Yes,Bank transfer,No,63.43,590.65,Yes
CUST01275,Male,0,Yes,No,53,One year,DSL,Yes,Mailed check,Yes,58.96,2971.06,No
CUST01276,Female,1,Yes,No,37,Two year,DSL,Yes,Mailed check,No,68.14,2629.63,No
CUST01277,Male,1,No,Yes,3,One year,Fiber optic,Yes,Electronic check,No,57.03,215.03,Yes
CUST01278,Male,0,Yes,No,49,Month-to-month,DSL,Yes,Mailed check,Yes,60.48,3126.91,No
CUST01279,Male,0,Yes,Yes,60,Month-to-month,Fiber optic,No,Bank transfer,Yes,86.07,5210.74,No
CUST01280,Female,0,No,Yes,20,Month-to-month,Fiber optic,Yes,Electronic check,Yes,89.55,1729.57,Yes
CUST01281,Female,0,Yes,Yes,35,Month-to-month,DSL,Yes,Electronic check,Yes,50.41,1735.08,No
CUST01282,Male,0,No,Yes,45,Month-to-month,No,Yes,Mailed check,Yes,32.02,1429.65,Yes
CUST01283,Male,0,Yes,No,70,Two year,No,Yes,Bank transfer,Yes,24.0,1656.23,No
CUST01284,Male,1,No,Yes,43,Two year,DSL,Yes,Electronic check,Yes,63.34,2672.48,No
CUST01285,Male,0,No,No,63,Month-to-month,DSL,Yes,Electronic check,Yes,78.85,4988.43,No
CUST01286,Female,0,No,No,17,One year,Fiber optic,Yes,Electronic check,Yes,76.53,1253.66,Yes
CUST01287,Female,0,Yes,No,12,Month-to-month,DSL,Yes,Mailed check,Yes,56.21,796.46,Yes
CUST01288,Female,0,No,No,12,One year,No,Yes,Mailed check,Yes,23.19,160.45,Yes
CUST01289,Female,0,No,No,24,One year,DSL,Yes,Bank transfer,No,46.91,1112.75,No
CUST01290,Male,0,No,No,4,Month-to-month,Fiber optic,Yes,Electronic check,Yes,89.89,285.12,No
CUST01291,Male,0,No,No,38,One year,DSL,Yes,Bank transfer,Yes,59.17,2229.31,No
CUST01292,Male,0,Yes,No,28,One year,DSL,Yes,Credit card,Yes,71.96,2078.92,No
CUST01293,Female,0,No,No,56,Month-to-month,DSL,Yes,Electronic check,No,54.03,3063.64,No
CUST01294,Male,0,No,No,45,Month-to-month,Fiber optic,Yes,Electronic check,No,64.01,3009.49,No
CUST01295,Female,0,Yes,No,32,Two year,No,Yes,Electronic check,No,40.66,1921.385,No
CUST01296,Female,0,No,No,9,Two year,No,Yes,Mailed check,Yes,18.21,37.41,Yes
CUST01297,Male,0,No,Yes,57,One year,DSL,Yes,Bank transfer,Yes,70.61,3941.99,No
CUST01298,Male,1,No,Yes,24,Month-to-month,Fiber optic,Yes,Electronic check,Yes,58.65,1297.17,No
CUST01299,Male,0,Yes,No,38,Month-to-month,Fiber optic,No,Bank transfer,Yes,98.72,3786.79,Yes
CUST01300,Female,0,No,Yes,15,One year,Fiber optic,Yes,Mailed check,Yes,99.39,1555.1,Yes
CUST01301,Male,1,No,No,59,Month-to-month,DSL,Yes,Bank transfer,Yes,76.68,4634.16,No
CUST01302,Female,1,No,Yes,27,Month-to-month,Fiber optic,Yes,Electronic check,No,65.99,1653.98,No
CUST01303,Male,0,No,No,43,Month-to-month,No,No,Bank transfer,Yes,18.0,718.36,No
CUST01304,Female,0,No,No,57,Month-to-month,No,Yes,Mailed check,No,26.64,1406.93,No
CUST01305,Female,0,No,Yes,31,Month-to-month,Fiber optic,Yes,Mailed check,Yes,51.76,1521.59,No
CUST01306,Male,0,No,No,62,Month-to-month,DSL,Yes,Mailed check,No,55.17,3462.29,No
CUST01307,Female,0,Yes,No,44,Month-to-month,No,Yes,Credit card,Yes,18.0,628.69,Yes
CUST01308,Female,0,Yes,No,52,Two year,No,No,Mailed check,Yes,36.24,1792.59,No
CUST01309,Male,0,Yes,No,60,Month-to-month,Fiber optic,Yes,Electronic check,No,71.24,4269.9,No
CUST01310,Female,0,Yes,Yes,49,Month-to-month,No,Yes,Bank transfer,Yes,18.0,732.01,No
CUST01311,Male,0,Yes,No,26,Two year,No,Yes,Mailed check,No,19.77,604.87,No
CUST01312,Female,0,Yes,Yes,25,Month-to-month,Fiber optic,Yes,Electronic check,Yes,77.7,1887.02,No
CUST01313,Male,0,No,No,2,Month-to-month,Fiber optic,Yes,Bank transfer,No,100.57,350.79,Yes
CUST01314,Male,0,Yes,No,38,Month-to-month,Fiber optic,Yes,Electronic check,Yes,74.3,2832.88,No
CUST01315,Female,0,Yes,No,64,Two year,Fiber optic,Yes,Bank transfer,No,107.26,6832.13,No
CUST01316,Female,0,Yes,No,34,One year,DSL,No,Bank transfer,No,54.17,1745.38,No
CUST01317,Female,0,No,No,52,Month-to-month,Fiber optic,Yes,Mailed check,No,88.17,4490.18,No
CUST01318,Female,1,Yes,Yes,45,One year,DSL,Yes,Bank transfer,Yes,48.11,2060.73,No
CUST01319,Female,0,Yes,No,67,Two year,Fiber optic,Yes,Electronic check,Yes,59.89,4042.74,No
CUST01320,Male,0,Yes,No,21,Month-to-month,No,Yes,Mailed check,Yes,31.19,750.94,Yes
CUST01321,Female,1,No,Yes,59,One year,Fiber optic,Yes,Electronic check,No,60.02,3581.86,No
CUST01322,Male,0,No,No,5,Month-to-month,DSL,No,Credit card,Yes,46.68,112.45,Yes
CUST01323,Male,0,No,No,51,Month-to-month,No,Yes,Electronic check,No,24.44,1247.82,No
CUST01324,Female,1,Yes,Yes,72,Month-to-month,DSL,Yes,Electronic check,Yes,71.66,5146.3,No
CUST01325,Male,0,No,No,72,Two year,No,Yes,Mailed check,Yes,32.12,2285.83,No
CUST01326,Male,0,No,No,28,One year,Fiber optic,No,Mailed check,Yes,72.2,1856.9,No
CUST01327,Male,0,Yes,Yes,42,One year,Fiber optic,Yes,Mailed check,No,70.11,2740.67,No
CUST01328,Male,0,Yes,No,33,Month-to-month,Fiber optic,Yes,Credit card,No,101.74,3304.82,Yes
CUST01329,Female,0,Yes,No,30,Month-to-month,DSL,Yes,Electronic check,Yes,56.86,1641.49,Yes
CUST01330,Male,0,No,No,45,One year,Fiber optic,Yes,Bank transfer,Yes,98.95,4540.03,No
CUST01331,Female,0,Yes,No,3,Month-to-month,DSL,Yes,Electronic check,No,62.93,245.42,No
CUST01332,Female,0,Yes,No,1,Month-to-month,Fiber optic,Yes,Credit card,Yes,78.49,103.46,Yes
CUST01333,Male,0,No,No,4,Month-to-month,Fiber optic,Yes,Credit card,Yes,77.3,250.17,Yes
CUST01334,Female,0,No,Yes,45,Month-to-month,Fiber optic,Yes,Mailed check,No,76.08,3530.11,Yes
CUST01335,Female,0,No,No,18,Month-to-month,No,Yes,Electronic check,No,30.05,686.61,No
CUST01336,Female,0,No,Yes,37,One year,Fiber optic,No,Credit card,Yes,78.31,2949.76,No
CUST01337,Male,0,No,No,58,Month-to-month,Fiber optic,Yes,Credit card,Yes,79.44,4564.98,No
CUST01338,Female,0,No,No,71,One year,No,Yes,Electronic check,Yes,36.66,2584.21,No
CUST01339,Female,0,Yes,Yes,19,Month-to-month,DSL,Yes,Bank transfer,Yes,53.43,1218.24,No
CUST01340,Female,0,Yes,No,67,Two year,No,Yes,Credit card,Yes,29.75,2014.59,No
CUST01341,Male,1,No,No,52,Month-to-month,DSL,Yes,Bank transfer,Yes,80.47,4285.76,No
CUST01342,Female,0,No,Yes,54,Two year,Fiber optic,Yes,Credit card,No,90.91,4885.21,No
CUST01343,Male,0,No,Yes,38,Month-to-month,No,Yes,Electronic check,Yes,18.0,609.01,No
CUST01344,Male,0,Yes,No,35,One year,No,Yes,Electronic check,No,18.0,562.29,No
CUST01345,Male,1,Yes,Yes,57,Month-to-month,DSL,Yes,Mailed check,Yes,57.64,3083.29,No
CUST01346,Male,0,Yes,No,14,One year,DSL,Yes,Mailed check,No,44.88,579.63,No
CUST01347,Male,0,No,No,0,Month-to-month,No,Yes,Bank transfer,No,28.17,147.86,Yes
CUST01348,Male,0,No,No,8,Month-to-month,No,Yes,Mailed check,Yes,23.43,206.75,Yes
CUST01349,Female,0,No,Yes,22,Month-to-month,Fiber optic,Yes,Electronic check,Yes,102.55,2221.56,Yes
CUST01350,Male,0,No,No,51,Two year,DSL,Yes,Credit card,Yes,85.6,4275.49,No
CUST01351,Female,0,Yes,Yes,25,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,83.67,2136.6,No
CUST01352,Female,1,Yes,No,59,One year,DSL,Yes,Bank transfer,Yes,40.73,2445.12,No
CUST01353,Male,0,Yes,No,17,Two year,No,No,Electronic check,Yes,20.63,390.93,No
CUST01354,Female,0,No,No,57,Month-to-month,Fiber optic,Yes,Electronic check,Yes,72.22,4069.31,No
CUST01355,Female,1,Yes,No,64,Two year,Fiber optic,Yes,Mailed check,No,98.59,6276.45,No
CUST01356,Female,0,No,No,68,Month-to-month,DSL,Yes,Mailed check,Yes,69.84,4746.59,No
CUST01357,Female,0,No,No,13,Two year,Fiber optic,Yes,Electronic check,Yes,81.1,941.39,No
CUST01358,Male,0,Yes,Yes,45,Two year,Fiber optic,Yes,Electronic check,Yes,68.23,3162.48,No
CUST01359,Female,0,Yes,No,68,Two year,Fiber optic,Yes,Mailed check,No,77.24,5156.32,No
CUST01360,Male,0,Yes,Yes,31,Month-to-month,No,Yes,Mailed check,Yes,36.2,1286.01,Yes
CUST01361,Female,0,No,No,50,Two year,Fiber optic,Yes,Electronic check,No,88.47,4443.84,No
CUST01362,Female,0,Yes,No,68,Month-to-month,DSL,Yes,Mailed check,No,74.0,5068.23,No
CUST01363,Male,0,Yes,No,14,Month-to-month,Fiber optic,Yes,Electronic check,Yes,66.95,826.36,No
CUST01364,Female,0,No,No,52,Month-to-month,Fiber optic,Yes,Electronic check,Yes,81.08,4232.98,Yes
CUST01365,Female,0,No,Yes,70,Month-to-month,Fiber optic,Yes,Electronic check,Yes,84.94,6022.82,No
CUST01366,Female,0,No,No,68,One year,DSL,Yes,Bank transfer,No,66.06,4514.84,No
CUST01367,Male,0,No,Yes,14,Month-to-month,DSL,Yes,Mailed check,No,53.05,752.25,No
CUST01368,Female,0,No,Yes,29,Two year,Fiber optic,Yes,Credit card,No,91.42,2629.89,No
CUST01369,Male,0,No,Yes,23,One year,DSL,Yes,Electronic check,Yes,81.26,1898.9,Yes
CUST01370,Female,1,Yes,No,34,Two year,No,Yes,Electronic check,No,20.91,679.73,Yes
CUST01371,Male,0,Yes,No,68,Two year,Fiber optic,Yes,Credit card,No,77.23,5275.91,No
CUST01372,Male,0,No,No,11,Two year,Fiber optic,Yes,Mailed check,Yes,78.58,986.59,No
CUST01373,Female,0,No,Yes,45,Month-to-month,Fiber optic,Yes,Electronic check,Yes,95.72,4403.56,Yes
CUST01374,Female,0,No,No,68,Month-to-month,Fiber optic,No,Mailed check,No,88.92,6060.9,No
CUST01375,Male,0,No,No,35,Month-to-month,Fiber optic,No,Mailed check,Yes,83.04,2814.59,No
CUST01376,Male,0,No,No,47,Month-to-month,DSL,No,Bank transfer,No,55.47,2589.77,No
CUST01377,Female,0,Yes,Yes,66,Month-to-month,No,Yes,Electronic check,No,18.0,1223.82,No
CUST01378,Male,0,Yes,No,53,One year,DSL,Yes,Electronic check,Yes,62.17,3337.15,No
CUST01379,Female,1,Yes,No,35,Month-to-month,No,Yes,Mailed check,No,32.27,1219.74,No
CUST01380,Female,0,No,Yes,51,Month-to-month,DSL,Yes,Mailed check,Yes,59.37,2931.95,No
CUST01381,Female,0,Yes,No,21,Month-to-month,Fiber optic,Yes,Electronic check,Yes,103.4,2254.91,Yes
CUST01382,Female,0,Yes,Yes,37,Month-to-month,Fiber optic,Yes,Electronic check,No,102.27,3839.24,Yes
CUST01383,Male,0,Yes,No,61,One year,DSL,Yes,Bank transfer,Yes,57.75,3626.64,No
CUST01384,Female,0,Yes,Yes,64,One year,Fiber optic,Yes,Bank transfer,Yes,68.25,4267.36,No
CUST01385,Male,0,Yes,Yes,2,Two year,Fiber optic,Yes,Electronic check,No,45.51,347.28,Yes
CUST01386,Female,0,Yes,No,7,Month-to-month,No,Yes,Credit card,Yes,22.29,77.45,No
CUST01387,Male,0,No,No,38,Month-to-month,Fiber optic,Yes,Mailed check,No,63.57,2364.72,No
CUST01388,Female,0,Yes,No,17,Month-to-month,No,Yes,Bank transfer,No,18.0,250.16,No
CUST01389,Male,0,Yes,No,2,Two year,DSL,Yes,Bank transfer,Yes,51.29,152.21,No
CUST01390,Male,0,No,No,17,Month-to-month,DSL,Yes,Mailed check,No,65.0,1126.15,Yes
CUST01391,Female,0,No,No,0,Month-to-month,Fiber optic,No,Mailed check,No,69.4,0.0,No
CUST01392,Female,1,Yes,No,25,Month-to-month,Fiber optic,Yes,Bank transfer,Yes,59.71,1613.6,No
CUST01393,Female,0,Yes,No,51,Month-to-month,Fiber optic,Yes,Bank transfer,No,60.66,3157.29,No
CUST01394,Female,0,No,No,11,Month-to-month,Fiber optic,Yes,Bank transfer,No,64.71,672.21,No
CUST01395,Male,0,Yes,No,37,One year,No,No,Mailed check,No,24.03,804.69,No
CUST01396,Female,0,Yes,Yes,40,One year,DSL,Yes,Electronic check,Yes,65.1,2692.92,No
CUST01397,Male,1,Yes,No,52,Month-to-month,DSL,Yes,Electronic check,Yes,69.23,3524.41,No
CUST01398,Male,0,Yes,Yes,12,Month-to-month,No,Yes,Bank transfer,No,27.0,375.36,No
CUST01399,Female,0,No,No,12,Month-to-month,DSL,Yes,Mailed check,Yes,72.88,684.3,No
CUST01400,Male,0,No,No,17,One year,Fiber optic,No,Credit card,Yes,85.31,1447.27,No
CUST01401,Male,0,No,No,18,Two year,Fiber optic,Yes,Electronic check,Yes,80.76,1576.79,Yes
CUST01402,Male,0,No,Yes,18,Two year,DSL,Yes,Electronic check,Yes,76.94,1424.26,No
CUST01403,Male,0,Yes,No,69,Month-to-month,DSL,Yes,Electronic check,Yes,69.8,4949.45,No
CUST01404,Female,0,No,Yes,47,One year,DSL,Yes,Mailed check,No,55.89,2586.52,Yes
